checked_at,stage,keyword,title,topic_type,search_intent,decision,reason,matched_source,matched_title,matched_url,keyword_exact_match,intent_core_match,title_similarity,body_similarity,structural_similarity
2026-05-12 18:17:03,writing_queue,VPN 초보자 가입부터 설정까지 단계별 사용법,VPN 초보자 가입부터 설정까지 단계별 사용법 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:07,writing_queue,powerpoint 기본 글꼴 설정,powerpoint 기본 글꼴 설정 기능과 사용 방법 쉽게 설명,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:07,writing_queue,핸드폰 관리 하는 방법,핸드폰 관리 하는 방법 초보자도 이해하기 쉬운 설정과 활용,feature_explanation,how_to,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 18:17:07,writing_queue,엑셀 자동화 달력 만들기,엑셀 자동화 달력 만들기 기능과 사용 방법 쉽게 설명,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:07,writing_queue,엑셀 자동화 만드는 방법,엑셀 자동화 만드는 방법 기능과 사용 방법 쉽게 설명,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:07,writing_queue,ai를 활용한 ppt 만들기,ai를 활용한 ppt 만들기 초보자도 이해하기 쉬운 설정과 활용,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:09,writing_queue,텍스트 함수 CONCATENATE TEXTJOIN 활용,텍스트 함수 CONCATENATE TEXTJOIN 활용 반복 작업을 줄이는 실전 사용법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:12,writing_queue,엑셀 파일 손상 시 Microsoft Office 복구 도구 활용,엑셀 파일 손상 시 Microsoft Office 복구 도구 활용 실무에서 바로 쓰는 방법,practical_usage,practical,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 18:17:12,writing_queue,노션으로 개인 재정 관리 대시보드 구축하기,노션으로 개인 재정 관리 대시보드 구축하기 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:15,writing_queue,microsoft 365 personal family 차이,microsoft 365 personal family 차이 비교할 때 먼저 봐야 할 핵심,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:17,writing_queue,microsoft 365 라이선스 비교,microsoft 365 라이선스 비교 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:17,writing_queue,워드 프로세서 컴퓨터 활용 능력 차이,워드 프로세서 컴퓨터 활용 능력 차이 차이를 이해하고 선택하는 방법,comparison_analysis,comparison,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 18:17:20,writing_queue,microsoft 365 기본 버전 64 비트 차이,microsoft 365 기본 버전 64 비트 차이 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:20,writing_queue,mac vscode python 설정,mac vscode python 설정 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:20,writing_queue,우분투 vscode python 설정,우분투 vscode python 설정 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:20,writing_queue,SSD 용량 부족 시 파일 정리 실무 도구 비교,SSD 용량 부족 시 파일 정리 실무 도구 비교 비교할 때 먼저 봐야 할 핵심,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:20,writing_queue,워드 실무에서 Copilot 정보 합성 vs 병합 기능 차이,워드 실무에서 Copilot 정보 합성 vs 병합 기능 차이 차이점과 선택 기준 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:17:20,writing_queue,vscode 유니티 설정,vscode 유니티 설정 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:15,writing_queue,powerpoint 동영상 재생 안됨,powerpoint 동영상 재생 안됨 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:18,writing_queue,powerpoint 내용 에 문제 가 있습니다,powerpoint 내용 에 문제 가 있습니다 자주 생기는 이유와 점검 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:21,writing_queue,아웃룩 문제가 발생하여 아직 메시지를 보내지 못했습니다,아웃룩 문제가 발생하여 아직 메시지를 보내지 못했습니다 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,powerpoint 동영상 재생 안됨 문제를 줄이는 실무 처리 순서,,0,0,0.5556,0.0,0.0
2026-05-12 18:46:23,writing_queue,아웃룩 문제가 발생하여 검색을 완료하지 못했습니다,아웃룩 문제가 발생하여 검색을 완료하지 못했습니다 자주 생기는 이유와 점검 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,powerpoint 내용 에 문제 가 있습니다 자주 생기는 이유와 점검 순서,,0,0,0.5556,0.0,0.0
2026-05-12 18:46:23,writing_queue,엑셀 업데이트 후 발생하는 오류 대처와 롤백 방법,엑셀 업데이트 후 발생하는 오류 대처와 롤백 방법 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,powerpoint 동영상 재생 안됨 문제를 줄이는 실무 처리 순서,,0,0,0.5556,0.0,0.0
2026-05-12 18:46:23,writing_queue,문제점과 해결방안 슬라이드 만드는 실무 템플릿 10종,문제점과 해결방안 슬라이드 만드는 실무 템플릿 10종 원인과 해결 방법,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:23,writing_queue,트러스트 센터 설정으로 PPT 파일 위치 오류 해결,트러스트 센터 설정으로 PPT 파일 위치 오류 해결 자주 생기는 이유와 점검 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,powerpoint 내용 에 문제 가 있습니다 자주 생기는 이유와 점검 순서,,0,0,0.5556,0.0,0.0
2026-05-12 18:46:23,writing_queue,SWOT 분석 포함 문제 해결 PPT 실무 예시,SWOT 분석 포함 문제 해결 PPT 실무 예시 원인과 해결 방법,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:23,writing_queue,Git 브랜치 충돌 발생 시 실무 해결 팁,Git 브랜치 충돌 발생 시 실무 해결 팁 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,powerpoint 동영상 재생 안됨 문제를 줄이는 실무 처리 순서,,0,0,0.5556,0.0,0.0
2026-05-12 18:46:25,writing_queue,지라 백로그 관리 및 우선순위 설정,지라 백로그 관리 및 우선순위 설정 처음 시작할 때 알아두면 좋은 사용법,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:28,writing_queue,지라 대시보드 만들기 및 위젯 활용,지라 대시보드 만들기 및 위젯 활용 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:31,writing_queue,지라 자동화 규칙 설정 실전,지라 자동화 규칙 설정 실전 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,review,moderate title overlap,writing_queue_selected,지라 대시보드 만들기 및 위젯 활용 기본 개념부터 적용 방법까지 정리,,0,0,0.6,0.0,0.0
2026-05-12 18:46:31,writing_queue,워드 Copilot으로 여러 문서 정보 합성하는 실무 방법,워드 Copilot으로 여러 문서 정보 합성하는 실무 방법 초보자도 이해하기 쉬운 설정과 활용,feature_explanation,how_to,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 18:46:31,writing_queue,VPN 초보자 가입부터 설정까지 단계별 사용법,VPN 초보자 가입부터 설정까지 단계별 사용법 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,review,moderate title overlap,writing_queue_selected,지라 대시보드 만들기 및 위젯 활용 기본 개념부터 적용 방법까지 정리,,0,0,0.5,0.0,0.0
2026-05-12 18:46:34,writing_queue,노션 공식 템플릿 커스터마이징 실무 가이드,노션 공식 템플릿 커스터마이징 실무 가이드 업무에 적용하는 단계별 방법,practical_usage,practical,review,moderate title overlap,previous_posts,[Notion] 노션 템플릿 복사해서 사용하는 방법,https://raphaelstory777.tistory.com/95,0,0,0.5,0.0,0.0
2026-05-12 18:46:34,writing_queue,노션 서브페이지와 링크 데이터베이스로 지식 정리,노션 서브페이지와 링크 데이터베이스로 지식 정리 업무에 적용하는 단계별 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:34,writing_queue,노션으로 주간 플래너와 할 일 목록 자동화,노션으로 주간 플래너와 할 일 목록 자동화 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:38,writing_queue,초보자용 PowerPoint 단축키 10가지 실무 활용법,초보자용 PowerPoint 단축키 10가지 실무 활용법 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:38,writing_queue,엑셀 파일 손상 시 Microsoft Office 복구 도구 활용,엑셀 파일 손상 시 Microsoft Office 복구 도구 활용 실무에서 바로 쓰는 방법,practical_usage,practical,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 18:46:38,writing_queue,노션으로 개인 재정 관리 대시보드 구축하기,노션으로 개인 재정 관리 대시보드 구축하기 실무에서 바로 쓰는 방법,practical_usage,practical,review,moderate title overlap,writing_queue_selected,노션으로 주간 플래너와 할 일 목록 자동화 실무에서 바로 쓰는 방법,,0,0,0.5556,0.0,0.0
2026-05-12 18:46:41,writing_queue,microsoft 365 플랜 비교,microsoft 365 플랜 비교 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:44,writing_queue,microsoft 365 e3 e5 비교,microsoft 365 e3 e5 비교 차이점과 선택 기준 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:44,writing_queue,워드 프로세서 컴퓨터 활용 능력 차이,워드 프로세서 컴퓨터 활용 능력 차이 차이를 이해하고 선택하는 방법,comparison_analysis,comparison,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 18:46:49,writing_queue,microsoft 365 기본 버전 64 비트 차이,microsoft 365 기본 버전 64 비트 차이 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,block,high title overlap within same topic_type,writing_queue_selected,microsoft 365 플랜 비교 어떤 상황에서 무엇을 골라야 하는지 정리,,0,0,0.8,0.0,0.0
2026-05-12 18:46:49,writing_queue,mac vscode python 설정,mac vscode python 설정 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,review,moderate title overlap,writing_queue_selected,microsoft 365 플랜 비교 어떤 상황에서 무엇을 골라야 하는지 정리,,0,0,0.6,0.0,0.0
2026-05-12 18:46:49,writing_queue,우분투 vscode python 설정,우분투 vscode python 설정 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,review,moderate title overlap,writing_queue_selected,microsoft 365 플랜 비교 어떤 상황에서 무엇을 골라야 하는지 정리,,0,0,0.6,0.0,0.0
2026-05-12 18:46:49,writing_queue,SSD 용량 부족 시 파일 정리 실무 도구 비교,SSD 용량 부족 시 파일 정리 실무 도구 비교 비교할 때 먼저 봐야 할 핵심,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:49,writing_queue,워드 실무에서 Copilot 정보 합성 vs 병합 기능 차이,워드 실무에서 Copilot 정보 합성 vs 병합 기능 차이 차이점과 선택 기준 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 18:46:49,writing_queue,vscode 유니티 설정,vscode 유니티 설정 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,review,moderate title overlap,writing_queue_selected,microsoft 365 플랜 비교 어떤 상황에서 무엇을 골라야 하는지 정리,,0,0,0.6667,0.0,0.0
2026-05-12 19:26:28,writing_queue,트렐로 자동화 버튼 작동 안함,트렐로 자동화 버튼 작동 안함 해결 전에 먼저 확인할 것,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:31,writing_queue,outlook word에 문제가 발생했습니다,outlook word에 문제가 발생했습니다 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:34,writing_queue,원드라이브 오류코드 0x8004de40,원드라이브 오류코드 0x8004de40 원인과 해결 방법,error_solution,problem_solving,review,moderate title overlap,previous_posts,[다양한 정보] Windows 암호 변경 안 됨 원인과 해결 방법 정리,https://ochosblogg.blogspot.com/2026/02/windows_01415745394.html,0,0,0.5,0.0,0.0
2026-05-12 19:26:36,writing_queue,원드라이브 문제가 발생했습니다 나중에 다시 시도하세요,원드라이브 문제가 발생했습니다 나중에 다시 시도하세요 해결 전에 먼저 확인할 것,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:36,writing_queue,엑셀 업데이트 후 발생하는 오류 대처와 롤백 방법,엑셀 업데이트 후 발생하는 오류 대처와 롤백 방법 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,outlook word에 문제가 발생했습니다 문제를 줄이는 실무 처리 순서,,0,0,0.5556,0.0,0.0
2026-05-12 19:26:36,writing_queue,문제점과 해결방안 슬라이드 만드는 실무 템플릿 10종,문제점과 해결방안 슬라이드 만드는 실무 템플릿 10종 원인과 해결 방법,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,원드라이브 오류코드 0x8004de40 원인과 해결 방법,,0,0,0.5,0.0,0.0
2026-05-12 19:26:36,writing_queue,트러스트 센터 설정으로 PPT 파일 위치 오류 해결,트러스트 센터 설정으로 PPT 파일 위치 오류 해결 자주 생기는 이유와 점검 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:36,writing_queue,SWOT 분석 포함 문제 해결 PPT 실무 예시,SWOT 분석 포함 문제 해결 PPT 실무 예시 원인과 해결 방법,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,원드라이브 오류코드 0x8004de40 원인과 해결 방법,,0,0,0.5,0.0,0.0
2026-05-12 19:26:36,writing_queue,Git 브랜치 충돌 발생 시 실무 해결 팁,Git 브랜치 충돌 발생 시 실무 해결 팁 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,review,moderate title overlap,writing_queue_selected,outlook word에 문제가 발생했습니다 문제를 줄이는 실무 처리 순서,,0,0,0.5556,0.0,0.0
2026-05-12 19:26:38,writing_queue,피그마 기본 폰트 설정,피그마 기본 폰트 설정 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:38,writing_queue,figma 기본 사용법,figma 기본 사용법 기능과 사용 방법 쉽게 설명,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:38,writing_queue,figma 기본 폰트 설정,figma 기본 폰트 설정 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:41,writing_queue,워드 Copilot으로 여러 문서 정보 합성하는 실무 방법,워드 Copilot으로 여러 문서 정보 합성하는 실무 방법 초보자도 이해하기 쉬운 설정과 활용,feature_explanation,how_to,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 19:26:41,writing_queue,VPN 초보자 가입부터 설정까지 단계별 사용법,VPN 초보자 가입부터 설정까지 단계별 사용법 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,review,moderate title overlap,writing_queue_selected,figma 기본 폰트 설정 기본 개념부터 적용 방법까지 정리,,0,0,0.625,0.0,0.0
2026-05-12 19:26:45,writing_queue,powerpoint 기본 글꼴 설정,powerpoint 기본 글꼴 설정 기능과 사용 방법 쉽게 설명,feature_explanation,how_to,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:45,writing_queue,지라 대시보드 만들기 및 위젯 활용,지라 대시보드 만들기 및 위젯 활용 기본 개념부터 적용 방법까지 정리,feature_explanation,how_to,review,moderate title overlap,writing_queue_selected,figma 기본 폰트 설정 기본 개념부터 적용 방법까지 정리,,0,0,0.625,0.0,0.0
2026-05-12 19:26:46,writing_queue,피그마 프레임 정렬 및 배치 자동화,피그마 프레임 정렬 및 배치 자동화 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:46,writing_queue,언리얼 스플라인 메쉬로 메쉬 변형 실무 적용,언리얼 스플라인 메쉬로 메쉬 변형 실무 적용 업무에 적용하는 단계별 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:48,writing_queue,AWS EC2 인스턴스 비용 절감 실무 전략,AWS EC2 인스턴스 비용 절감 실무 전략 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:48,writing_queue,초보자용 PowerPoint 단축키 10가지 실무 활용법,초보자용 PowerPoint 단축키 10가지 실무 활용법 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:48,writing_queue,엑셀 파일 손상 시 Microsoft Office 복구 도구 활용,엑셀 파일 손상 시 Microsoft Office 복구 도구 활용 실무에서 바로 쓰는 방법,practical_usage,practical,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 19:26:48,writing_queue,노션으로 개인 재정 관리 대시보드 구축하기,노션으로 개인 재정 관리 대시보드 구축하기 실무에서 바로 쓰는 방법,practical_usage,practical,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:51,writing_queue,outlook pop imap 차이,outlook pop imap 차이 비교할 때 먼저 봐야 할 핵심,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 19:26:53,writing_queue,outlook imap pop3 차이,outlook imap pop3 차이 비교할 때 먼저 봐야 할 핵심,comparison_analysis,comparison,block,high title overlap within same topic_type,writing_queue_selected,outlook pop imap 차이 비교할 때 먼저 봐야 할 핵심,,0,0,0.875,0.0,0.0
2026-05-12 19:26:53,writing_queue,워드 프로세서 컴퓨터 활용 능력 차이,워드 프로세서 컴퓨터 활용 능력 차이 차이를 이해하고 선택하는 방법,comparison_analysis,comparison,review,moderate title overlap,previous_posts,피츠의 법칙 활용 방법,https://ochosblogg.blogspot.com/2024/10/blog-post_3.html,0,0,0.5,0.0,0.0
2026-05-12 19:26:57,writing_queue,microsoft 365 기본 버전 64 비트 차이,microsoft 365 기본 버전 64 비트 차이 어떤 상황에서 무엇을 골라야 하는지 정리,comparison_analysis,comparison,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 20:13:57,writing_queue,피그마 협업 중 충돌 해결 방법,피그마 협업 중 충돌 해결 방법 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 20:13:57,writing_queue,onedrive 동기화 문제 해결,onedrive 동기화 문제 해결 자주 생기는 이유와 점검 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 20:13:57,writing_queue,onedrive 오류 코드 0x8004deef,onedrive 오류 코드 0x8004deef 해결 전에 먼저 확인할 것,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 20:13:57,writing_queue,onedrive 문제 가 발생 했습니다,onedrive 문제 가 발생 했습니다 원인과 해결 방법,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 20:13:59,writing_queue,엑셀 업데이트 후 발생하는 오류 대처와 롤백 방법,엑셀 업데이트 후 발생하는 오류 대처와 롤백 방법 문제를 줄이는 실무 처리 순서,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
2026-05-12 20:13:59,writing_queue,문제점과 해결방안 슬라이드 만드는 실무 템플릿 10종,문제점과 해결방안 슬라이드 만드는 실무 템플릿 10종 원인과 해결 방법,error_solution,problem_solving,pass,no strong duplicate signal detected,,,,0,0,0.0,0.0,0.0
